id;numvoie;typevoie;libvoie;cp;commune;result_housenumber;result_name;result_postcode;result_city;latitude;longitude;result_score
DP07215521Z0045-2;35;;RUE HENRY ROQUET;72220;LAIGNE EN BELIN;35;Rue Henry Roquet;72220;Laigné-en-Belin;47.879177;0.23373;0.96
DP07215521Z0046-0;43;RUE;DU COMTE;72220;LAIGNE EN BELIN;43;Rue du Comte;72220;Laigné-en-Belin;47.872975;0.228675;0.96
DP07215521Z0046-2;43;;RUE DU COMTE;72220;LAIGNE EN BELIN;43;Rue du Comte;72220;Laigné-en-Belin;47.872975;0.228675;0.96
DP07215521Z0047-0;56;RUE;HENRY ROQUET;72220;LAIGNE EN BELIN;56;Rue Henry Roquet;72220;Laigné-en-Belin;47.880342;0.238275;0.96
DP07215521Z0047-2;56;;RUE HENRY ROQUET;72220;LAIGNE EN BELIN;56;Rue Henry Roquet;72220;Laigné-en-Belin;47.880342;0.238275;0.96
DP07215521Z0048-0;50 B;RUE;HENRY ROQUET;72220;LAIGNE EN BELIN;50bis;Rue Henry Roquet;72220;Laigné-en-Belin;47.880222;0.236057;0.83
DP07215521Z0048-2;50;;RUE HENRY ROQUET;72220;LAIGNE EN BELIN;50;Rue Henry Roquet;72220;Laigné-en-Belin;47.879976;0.236104;0.96
DP07215521Z0049-0;53;ROUTE;DE LA FUIE;72220;LAIGNE EN BELIN;53;Route de la Fuie;72220;Laigné-en-Belin;47.892895;0.236325;0.95
DP07215521Z0049-2;53;;ROUTE DE LA FUIE;72220;LAIGNE EN BELIN;53;Route de la Fuie;72220;Laigné-en-Belin;47.892895;0.236325;0.95
DP07216521Z0026-0;1052;ROUTE;DE BEILLE;72450;LOMBRON;1052;Route de Beillé;72450;Lombron;48.084613;0.437295;0.95
DP07216521Z0026-2;1052;ROUTE;DE BEILLE;72450;LOMBRON;1052;Route de Beillé;72450;Lombron;48.084613;0.437295;0.95
DP07216521Z0027-0;192;CHEMI;DE MEZIERES;72450;LOMBRON;192;Chemin de Mezière;72450;Lombron;48.087445;0.396822;0.78
DP07216521Z0027-2;192;CHEMI;de MEZIERES;72450;LOMBRON;192;Chemin de Mezière;72450;Lombron;48.087445;0.396822;0.78
DP07216521Z0028-0;22;RUE;FRANÇOIS MONIER;72100;LE MANS;22;Rue François Monier;72100;Le Mans;47.953245;0.185936;0.97
DP07216521Z0028-2;;;LA MANIERE;72450;LOMBRON;;Rue de la Martinière;72450;Lombron;48.08237;0.417632;0.56
DP07216521Z0029-0;;;CELLE ST CLOUD LA, 26 RES;78170;CELLE-SAINT-CLOUD (LA);;Sente du Bois Cloud;78170;La Celle-Saint-Cloud;48.85212;2.129014;0.5
DP07216521Z0029-2;1463;;ROUTE DE TORCE;72450;LOMBRON;1463;Route de Torcé;72450;Lombron;48.092747;0.401598;0.96
DP07216521Z0031-0;3;RESID;DES PLANTES;72450;LOMBRON;3;Résidence des Plantes;72450;Lombron;48.075103;0.42007;0.77
DP07216521Z0031-2;;;RESIDENCE DES PLANTES;72450;LOMBRON;;Résidence des Plantes;72450;Lombron;48.075384;0.420265;0.95
DP07216521Z0032-0;22;RUE;FRANCOIS MONIER;72100;LE MANS;22;Rue François Monier;72100;Le Mans;47.953245;0.185936;0.97
DP07216521Z0032-2;;LIEU-;LA VALLEE;72450;LOMBRON;;Rue de la Vallée;72450;Lombron;48.079612;0.413948;0.62
DP07216521Z0033-0;1628;ROUTE;DE LA MARTINIERE;72450;LOMBRON;1628;Route de la Martinière;72450;Lombron;48.096211;0.411942;0.95
DP07216521Z0033-2;1628;;ROUTE DE LA MARTINIERE;72450;LOMBRON;1628;Route de la Martinière;72450;Lombron;48.096211;0.411942;0.95
DP07216521Z0034-0;466;CHEMI;DU HAUT COUTIL;72450;LOMBRON;466;Chemin du Haut Coutil;72450;Lombron;48.099539;0.418626;0.87
DP07216521Z0034-2;466;;CHEMIN DU HAUT COUTIL;72450;LOMBRON;466;Chemin du Haut Coutil;72450;Lombron;48.099539;0.418626;0.95
DP07216521Z0035-0;308;ROUTE;DE SAINT CORNEILLE;72450;LOMBRON;308;Route de Saint-Corneille;72450;Lombron;48.082556;0.375077;0.95
DP07216521Z0035-2;308;;DE SAINT CORNEILLE;72450;LOMBRON;308;Route de Saint-Corneille;72450;Lombron;48.082556;0.375077;0.79
DP07216521Z0036-0;1;RESID;DES PLANTES;72450;LOMBRON;1;Résidence des Plantes;72450;Lombron;48.075101;0.419695;0.77
DP07216521Z0036-2;1;RESID;DES PLANTES;72450;LOMBRON;1;Résidence des Plantes;72450;Lombron;48.075101;0.419695;0.77
DP07216521Z0037-0;1;RUE;JULES VERNE;72650;AIGNE;1;Rue Jules Verne;72650;Aigné;48.064785;0.13189;0.95
DP07216521Z0037-2;491;;CHEMIN DES FERMES;72450;LOMBRON;491;Chemin des Fermes;72450;Lombron;48.096522;0.391613;0.95
DP07216521Z0038-0;560;ROUTE;DE SAUSSAY;72450;LOMBRON;560;Route de Saussay;72450;Lombron;48.074187;0.405926;0.95
DP07216521Z0038-2;612;ROUTE;DE SAUSSAY;72450;LOMBRON;612;Route de Saussay;72450;Lombron;48.074033;0.405164;0.95
DP07218621Z0013-0;3;RUE;Du Pré du Bourg;72170;MARESCHÉ;3;Rue du Pre du Bourg;72170;Maresché;48.210624;0.155401;0.95
DP07218621Z0013-2;3;RUE;DU PRÉ DU BOURG;72170;MARESCHE;3;Rue du Pre du Bourg;72170;Maresché;48.210624;0.155401;0.95
DP07218621Z0016-0;4 BIS;RUE;DES SABLONS;72170;MARESCHE;4bis;Rue des Sablons;72170;Maresché;48.21359;0.145609;0.86
DP07218621Z0016-2;;;LA HAUTE FOULERIE;72170;MARESCHE;;La Petite Cauvellerie;72170;Maresché;48.199781;0.162795;0.48
DP07218621Z0017-0;;LIEU-;HORTON;72170;MARESCHE;;Le Pre d’Horton;72170;Maresché;48.21577;0.128355;0.53
DP07218621Z0017-2;;;HORTON;72170;MARESCHE;;Le Pre d’Horton;72170;Maresché;48.21577;0.128355;0.58
DP07218621Z0018-0;2;RUE;DES SAULES;72170;MARESCHE;2;Rue des Saules;72170;Maresché;48.210044;0.155369;0.95
DP07218621Z0018-2;2;;RUE DES SAULES;72170;MARESCHE;2;Rue des Saules;72170;Maresché;48.210044;0.155369;0.95
DP07218621Z0019-0;;RUE;DU PONT DU GUÉ;72170;MARESCHÉ;;Rue du Pont du Gué;72170;Maresché;48.213216;0.156821;0.94
DP07218621Z0019-2;1;;RUE DU PONT DU GUE;72170;MARESCHE;1;Rue du Pont du Gué;72170;Maresché;48.213058;0.156854;0.94
DP07218621Z0020-0;;LIEU-;LA MENARDERIE;72170;MARESCHE;;La Maladrie;72170;Maresché;48.201629;0.147156;0.44
DP07218621Z0020-2;;;LA MENARDERIE;72170;MARESCHE;;La Maladrie;72170;Maresché;48.201629;0.147156;0.52
DP07218721Z0017-0;;;43 RUE DU SAULE TRAPU;91300;MASSY;43;Rue du Saule Trapu;91300;Massy;48.728617;2.301835;0.97
DP07218721Z0017-2;;;LES SIMONNERIES;72220;MARIGNE LAILLE;;Les Vecquères;72220;Marigné-Laillé;47.791087;0.333582;0.54
DP07220020Z0016-0;10;;COURS DES AVOCATS;72230;MONCE EN BELIN;10;Cours des Avocats;72230;Moncé-en-Belin;47.895709;0.195288;0.95
DP07220020Z0016-1;10;;COURS DES AVOCATS;72230;MONCE EN BELIN;10;Cours des Avocats;72230;Moncé-en-Belin;47.895709;0.195288;0.95
DP07220020Z0016-2;10;;COURS DES AVOCATS;72230;MONCE EN BELIN;10;Cours des Avocats;72230;Moncé-en-Belin;47.895709;0.195288;0.95
DP07220021Z0004-0;;;L'Espaigne;72220;SAINT GERVAIS EN BELIN;;Allee d’Epaigne;72220;Saint-Gervais-en-Belin;47.877756;0.21621;0.69
DP07220021Z0004-1;;LIEU-;L'ESPAIGNE;72220;SAINT GERVAIS EN BELIN;;Allee d’Epaigne;72220;Saint-Gervais-en-Belin;47.877756;0.21621;0.62
DP07220021Z0004-2;23;ROUTE;de Mulsanne;72230;MONCE EN BELIN;23;Route de Mulsanne;72230;Moncé-en-Belin;47.905327;0.228383;0.96
